image_path,label
bad_images\bad_20_1_4_20170103223121735.jpg.chip.jpg,Bad
good_images\20_1_4_20170103223123528.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103223123528.jpg.chip.jpg,Bad
good_images\20_1_4_20170103223401848.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103223401848.jpg.chip.jpg,Bad
good_images\20_1_4_20170103224354767.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103224354767.jpg.chip.jpg,Bad
good_images\20_1_4_20170103224446743.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103224446743.jpg.chip.jpg,Bad
good_images\20_1_4_20170103224540624.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103224540624.jpg.chip.jpg,Bad
good_images\20_1_4_20170103224557431.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103224557431.jpg.chip.jpg,Bad
good_images\20_1_4_20170103225040370.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103225040370.jpg.chip.jpg,Bad
good_images\20_1_4_20170103225149441.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103225149441.jpg.chip.jpg,Bad
good_images\20_1_4_20170103225902242.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103225902242.jpg.chip.jpg,Bad
good_images\20_1_4_20170103230215713.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103230215713.jpg.chip.jpg,Bad
good_images\20_1_4_20170103230550945.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103230550945.jpg.chip.jpg,Bad
good_images\20_1_4_20170103233322026.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103233322026.jpg.chip.jpg,Bad
good_images\20_1_4_20170103233649970.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103233649970.jpg.chip.jpg,Bad
good_images\20_1_4_20170103233719339.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170103233719339.jpg.chip.jpg,Bad
good_images\20_1_4_20170104005353062.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170104005353062.jpg.chip.jpg,Bad
good_images\20_1_4_20170105183316775.jpg.chip.jpg,Good
bad_images\bad_20_1_4_20170105183316775.jpg.chip.jpg,Bad
good_images\21_0_0_20170102233225196.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170102233225196.jpg.chip.jpg,Bad
good_images\21_0_0_20170103223223127.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170103223223127.jpg.chip.jpg,Bad
good_images\21_0_0_20170103234805676.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170103234805676.jpg.chip.jpg,Bad
good_images\21_0_0_20170104020830476.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104020830476.jpg.chip.jpg,Bad
good_images\21_0_0_20170104230014969.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104230014969.jpg.chip.jpg,Bad
good_images\21_0_0_20170104230057120.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104230057120.jpg.chip.jpg,Bad
good_images\21_0_0_20170104230059401.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104230059401.jpg.chip.jpg,Bad
good_images\21_0_0_20170104230101545.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104230101545.jpg.chip.jpg,Bad
good_images\21_0_0_20170104230103695.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170104230103695.jpg.chip.jpg,Bad
good_images\21_0_0_20170110232137372.jpg.chip.jpg,Good
bad_images\bad_21_0_0_20170110232137372.jpg.chip.jpg,Bad
good_images\21_0_1_20170105002506437.jpg.chip.jpg,Good
bad_images\bad_21_0_1_20170105002506437.jpg.chip.jpg,Bad
good_images\21_0_2_20170103234754659.jpg.chip.jpg,Good
bad_images\bad_21_0_2_20170103234754659.jpg.chip.jpg,Bad
good_images\21_0_2_20170107213417643.jpg.chip.jpg,Good
bad_images\bad_21_0_2_20170107213417643.jpg.chip.jpg,Bad
good_images\21_0_3_20161220221819298.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20161220221819298.jpg.chip.jpg,Bad
good_images\21_0_3_20170104214322765.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104214322765.jpg.chip.jpg,Bad
good_images\21_0_3_20170104225749698.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104225749698.jpg.chip.jpg,Bad
good_images\21_0_3_20170104225826937.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104225826937.jpg.chip.jpg,Bad
good_images\21_0_3_20170104225910065.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104225910065.jpg.chip.jpg,Bad
good_images\21_0_3_20170104230524803.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104230524803.jpg.chip.jpg,Bad
good_images\21_0_3_20170104230718873.jpg.chip.jpg,Good
bad_images\bad_21_0_3_20170104230718873.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214759249.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214759249.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214802865.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214802865.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214805057.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214805057.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214812864.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214812864.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214813672.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214813672.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214820169.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214820169.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214821265.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214821265.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214823880.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214823880.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214825003.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214825003.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214826657.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214826657.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214827816.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214827816.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214829361.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214829361.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214830361.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214830361.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214831392.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214831392.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214833090.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214833090.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214834033.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214834033.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214834745.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214834745.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214835183.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214835183.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214836609.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214836609.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214837442.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214837442.jpg.chip.jpg,Bad
good_images\21_0_4_20161223214838473.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20161223214838473.jpg.chip.jpg,Bad
good_images\21_0_4_20170103210434754.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20170103210434754.jpg.chip.jpg,Bad
good_images\21_0_4_20170103223143358.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20170103223143358.jpg.chip.jpg,Bad
good_images\21_0_4_20170103225103768.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20170103225103768.jpg.chip.jpg,Bad
good_images\21_0_4_20170103230615993.jpg.chip.jpg,Good
bad_images\bad_21_0_4_20170103230615993.jpg.chip.jpg,Bad
good_images\21_1_0_20170103180123239.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170103180123239.jpg.chip.jpg,Bad
good_images\21_1_0_20170103201838744.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170103201838744.jpg.chip.jpg,Bad
good_images\21_1_0_20170104020509980.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170104020509980.jpg.chip.jpg,Bad
good_images\21_1_0_20170104231331482.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170104231331482.jpg.chip.jpg,Bad
good_images\21_1_0_20170104234439209.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170104234439209.jpg.chip.jpg,Bad
good_images\21_1_0_20170104234933489.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170104234933489.jpg.chip.jpg,Bad
good_images\21_1_0_20170105002525812.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170105002525812.jpg.chip.jpg,Bad
good_images\21_1_0_20170105183508735.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170105183508735.jpg.chip.jpg,Bad
good_images\21_1_0_20170105183522855.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170105183522855.jpg.chip.jpg,Bad
good_images\21_1_0_20170109213123896.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170109213123896.jpg.chip.jpg,Bad
good_images\21_1_0_20170109213126942.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170109213126942.jpg.chip.jpg,Bad
good_images\21_1_0_20170109213135260.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170109213135260.jpg.chip.jpg,Bad
good_images\21_1_0_20170109213908912.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170109213908912.jpg.chip.jpg,Bad
good_images\21_1_0_20170109214656355.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170109214656355.jpg.chip.jpg,Bad
good_images\21_1_0_20170111182452742.jpg.chip.jpg,Good
bad_images\bad_21_1_0_20170111182452742.jpg.chip.jpg,Bad
good_images\21_1_1_20170103223257503.jpg.chip.jpg,Good
bad_images\bad_21_1_1_20170103223257503.jpg.chip.jpg,Bad
good_images\21_1_2_20161219211717693.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20161219211717693.jpg.chip.jpg,Bad
good_images\21_1_2_20161219221949111.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20161219221949111.jpg.chip.jpg,Bad
good_images\21_1_2_20170103180145808.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170103180145808.jpg.chip.jpg,Bad
good_images\21_1_2_20170103201741359.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170103201741359.jpg.chip.jpg,Bad
good_images\21_1_2_20170103201800511.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170103201800511.jpg.chip.jpg,Bad
good_images\21_1_2_20170104015820531.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104015820531.jpg.chip.jpg,Bad
good_images\21_1_2_20170104015832388.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104015832388.jpg.chip.jpg,Bad
good_images\21_1_2_20170104020048292.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104020048292.jpg.chip.jpg,Bad
good_images\21_1_2_20170104020235605.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104020235605.jpg.chip.jpg,Bad
good_images\21_1_2_20170104021056028.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104021056028.jpg.chip.jpg,Bad
good_images\21_1_2_20170104021952837.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170104021952837.jpg.chip.jpg,Bad
good_images\21_1_2_20170105000725292.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170105000725292.jpg.chip.jpg,Bad
good_images\21_1_2_20170105002530429.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170105002530429.jpg.chip.jpg,Bad
good_images\21_1_2_20170105183505385.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170105183505385.jpg.chip.jpg,Bad
good_images\21_1_2_20170109132112364.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170109132112364.jpg.chip.jpg,Bad
good_images\21_1_2_20170109213056053.jpg.chip.jpg,Good
bad_images\bad_21_1_2_20170109213056053.jpg.chip.jpg,Bad
good_images\21_1_3_20170104221836903.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104221836903.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222046054.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222046054.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222056815.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222056815.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222105039.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222105039.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222105822.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222105822.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222108390.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222108390.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222111271.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222111271.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222114302.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222114302.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222116782.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222116782.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222118687.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222118687.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222120446.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222120446.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222121713.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222121713.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222522503.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222522503.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222653479.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222653479.jpg.chip.jpg,Bad
good_images\21_1_3_20170104222758121.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104222758121.jpg.chip.jpg,Bad
good_images\21_1_3_20170104223626119.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104223626119.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231324474.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231324474.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231602346.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231602346.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231611130.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231611130.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231613281.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231613281.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231627770.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231627770.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231630017.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231630017.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231631625.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231631625.jpg.chip.jpg,Bad
good_images\21_1_3_20170104231633619.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104231633619.jpg.chip.jpg,Bad
good_images\21_1_3_20170104232011770.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104232011770.jpg.chip.jpg,Bad
good_images\21_1_3_20170104233909843.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170104233909843.jpg.chip.jpg,Bad
good_images\21_1_3_20170105000657779.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170105000657779.jpg.chip.jpg,Bad
good_images\21_1_3_20170105003215901.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170105003215901.jpg.chip.jpg,Bad
good_images\21_1_3_20170109132139583.jpg.chip.jpg,Good
bad_images\bad_21_1_3_20170109132139583.jpg.chip.jpg,Bad
good_images\21_1_4_20161221193302541.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20161221193302541.jpg.chip.jpg,Bad
good_images\21_1_4_20161221193306453.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20161221193306453.jpg.chip.jpg,Bad
good_images\21_1_4_20161221195948192.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20161221195948192.jpg.chip.jpg,Bad
good_images\21_1_4_20161223225837372.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20161223225837372.jpg.chip.jpg,Bad
good_images\21_1_4_20170103180619480.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103180619480.jpg.chip.jpg,Bad
good_images\21_1_4_20170103201905647.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103201905647.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223150726.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223150726.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223204087.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223204087.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223208902.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223208902.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223234959.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223234959.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223237335.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223237335.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223240255.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223240255.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223244111.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223244111.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223249191.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223249191.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223253239.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223253239.jpg.chip.jpg,Bad
good_images\21_1_4_20170103223636607.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103223636607.jpg.chip.jpg,Bad
good_images\21_1_4_20170103224431735.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103224431735.jpg.chip.jpg,Bad
good_images\21_1_4_20170103224438000.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103224438000.jpg.chip.jpg,Bad
good_images\21_1_4_20170103224520560.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103224520560.jpg.chip.jpg,Bad
good_images\21_1_4_20170103224936983.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103224936983.jpg.chip.jpg,Bad
good_images\21_1_4_20170103225014665.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103225014665.jpg.chip.jpg,Bad
good_images\21_1_4_20170103225020282.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103225020282.jpg.chip.jpg,Bad
good_images\21_1_4_20170103225212711.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103225212711.jpg.chip.jpg,Bad
good_images\21_1_4_20170103230000841.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103230000841.jpg.chip.jpg,Bad
good_images\21_1_4_20170103230521217.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103230521217.jpg.chip.jpg,Bad
good_images\21_1_4_20170103233532676.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103233532676.jpg.chip.jpg,Bad
good_images\21_1_4_20170103233920299.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103233920299.jpg.chip.jpg,Bad
good_images\21_1_4_20170103233924667.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103233924667.jpg.chip.jpg,Bad
good_images\21_1_4_20170103234037067.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170103234037067.jpg.chip.jpg,Bad
good_images\21_1_4_20170104005731615.jpg.chip.jpg,Good
bad_images\bad_21_1_4_20170104005731615.jpg.chip.jpg,Bad
good_images\22_0_0_20170103180152583.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170103180152583.jpg.chip.jpg,Bad
good_images\22_0_0_20170103234830581.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170103234830581.jpg.chip.jpg,Bad
good_images\22_0_0_20170104002331117.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104002331117.jpg.chip.jpg,Bad
good_images\22_0_0_20170104003948607.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104003948607.jpg.chip.jpg,Bad
good_images\22_0_0_20170104003954062.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104003954062.jpg.chip.jpg,Bad
good_images\22_0_0_20170104003957078.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104003957078.jpg.chip.jpg,Bad
good_images\22_0_0_20170104214301269.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104214301269.jpg.chip.jpg,Bad
good_images\22_0_0_20170104225920241.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104225920241.jpg.chip.jpg,Bad
good_images\22_0_0_20170104230045815.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104230045815.jpg.chip.jpg,Bad
good_images\22_0_0_20170104230116624.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170104230116624.jpg.chip.jpg,Bad
good_images\22_0_0_20170105161701210.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170105161701210.jpg.chip.jpg,Bad
good_images\22_0_0_20170108224621224.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170108224621224.jpg.chip.jpg,Bad
good_images\22_0_0_20170110231835011.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170110231835011.jpg.chip.jpg,Bad
good_images\22_0_0_20170110232146790.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170110232146790.jpg.chip.jpg,Bad
good_images\22_0_0_20170110232206562.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170110232206562.jpg.chip.jpg,Bad
good_images\22_0_0_20170110232213323.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170110232213323.jpg.chip.jpg,Bad
good_images\22_0_0_20170111181750310.jpg.chip.jpg,Good
bad_images\bad_22_0_0_20170111181750310.jpg.chip.jpg,Bad
good_images\22_0_1_20170102233341092.jpg.chip.jpg,Good
bad_images\bad_22_0_1_20170102233341092.jpg.chip.jpg,Bad
good_images\22_0_1_20170110223418177.jpg.chip.jpg,Good
bad_images\bad_22_0_1_20170110223418177.jpg.chip.jpg,Bad
good_images\22_0_2_20170104015701971.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104015701971.jpg.chip.jpg,Bad
good_images\22_0_2_20170104020041910.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104020041910.jpg.chip.jpg,Bad
good_images\22_0_2_20170104021111388.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104021111388.jpg.chip.jpg,Bad
good_images\22_0_2_20170104021125111.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104021125111.jpg.chip.jpg,Bad
good_images\22_0_2_20170104021129925.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104021129925.jpg.chip.jpg,Bad
good_images\22_0_2_20170104021322853.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104021322853.jpg.chip.jpg,Bad
good_images\22_0_2_20170104021348142.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104021348142.jpg.chip.jpg,Bad
good_images\22_0_2_20170104022354725.jpg.chip.jpg,Good
bad_images\bad_22_0_2_20170104022354725.jpg.chip.jpg,Bad
good_images\22_0_3_20170104230121056.jpg.chip.jpg,Good
bad_images\bad_22_0_3_20170104230121056.jpg.chip.jpg,Bad
good_images\22_0_3_20170104230122361.jpg.chip.jpg,Good
bad_images\bad_22_0_3_20170104230122361.jpg.chip.jpg,Bad
good_images\22_0_4_20161221200222680.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20161221200222680.jpg.chip.jpg,Bad
good_images\22_0_4_20161221202100745.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20161221202100745.jpg.chip.jpg,Bad
good_images\22_0_4_20170103201524479.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103201524479.jpg.chip.jpg,Bad
good_images\22_0_4_20170103210108168.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103210108168.jpg.chip.jpg,Bad
good_images\22_0_4_20170103224652599.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103224652599.jpg.chip.jpg,Bad
good_images\22_0_4_20170103224931632.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103224931632.jpg.chip.jpg,Bad
good_images\22_0_4_20170103234043547.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103234043547.jpg.chip.jpg,Bad
good_images\22_0_4_20170103234615652.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103234615652.jpg.chip.jpg,Bad
good_images\22_0_4_20170103235414540.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170103235414540.jpg.chip.jpg,Bad
good_images\22_0_4_20170104011059408.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170104011059408.jpg.chip.jpg,Bad
good_images\22_0_4_20170104213712014.jpg.chip.jpg,Good
bad_images\bad_22_0_4_20170104213712014.jpg.chip.jpg,Bad
good_images\22_1_0_20170103163108007.jpg.chip.jpg,Good
bad_images\bad_22_1_0_20170103163108007.jpg.chip.jpg,Bad
good_images\22_1_0_20170103163248351.jpg.chip.jpg,Good
bad_images\bad_22_1_0_20170103163248351.jpg.chip.jpg,Bad
good_images\22_1_0_20170103180211110.jpg.chip.jpg,Good
bad_images\bad_22_1_0_20170103180211110.jpg.chip.jpg,Bad
